stop_name,stop_code,type,lat,long
Blk 457 (28521),28521,Bus Stop,1.3509724,103.7212082
Blk 457 (44629),44629,Bus Stop,1.3784968,103.7364774
Blk 457 (44699),44699,Bus Stop,1.3880812,103.7714678
Blk 458 (28399),28399,Bus Stop,1.3497742,103.7196748
Blk 458 (64021),64021,Bus Stop,1.3778918,103.8966399
Blk 459 (76371),76371,Bus Stop,1.3584948,103.9542548
Blk 459B (67099),67099,Bus Stop,1.3937185,103.8692808
Blk 46 (11389),11389,Bus Stop,1.3090609,103.792907
Blk 460 (17251),17251,Bus Stop,1.3113225,103.7674064
Blk 460 (76311),76311,Bus Stop,1.3578697,103.9553463
Blk 460D (40331),40331,Bus Stop,1.3533875,103.7402638
Blk 461 (01219),01219,Bus Stop,1.3055685,103.8610025
Blk 461 (40349),40349,Bus Stop,1.3549589,103.7394536
Blk 461B (67999),67999,Bus Stop,1.3949901,103.8714585
Blk 461C (40351),40351,Bus Stop,1.3549706,103.7409966
Blk 463 (28511),28511,Bus Stop,1.350629,103.7237812
Blk 464 (44071),44071,Bus Stop,1.3767748,103.7362161
Blk 464 (76341),76341,Bus Stop,1.3598281,103.9553466
Blk 464A (40369),40369,Bus Stop,1.3575707,103.7414533
Blk 465 (54389),54389,Bus Stop,1.3663763,103.8566123
Blk 465A (64051),64051,Bus Stop,1.3723964,103.8978041
Blk 467 (78081),78081,Bus Stop,1.3735615,103.9564318
Blk 467 Carpark (40379),40379,Bus Stop,1.3574133,103.7435821
Blk 467B (40281),40281,Bus Stop,1.3559864,103.7433734
Blk 467C (59819),59819,Bus Stop,1.42696,103.851955
Blk 469B (58381),58381,Bus Stop,1.4479775,103.8133749
Blk 469B (59771),59771,Bus Stop,1.4239645,103.8520284
Blk 471A (59791),59791,Bus Stop,1.4258784,103.8535791
Blk 471A (67551),67551,Bus Stop,1.3958932,103.8804174
Blk 474 (58329),58329,Bus Stop,1.4504949,103.8165119
Blk 475 (54379),54379,Bus Stop,1.3628673,103.8559434
Blk 477A (64409),64409,Bus Stop,1.3782164,103.903545
Blk 477B (59811),59811,Bus Stop,1.4274964,103.8521217
Blk 478 (58349),58349,Bus Stop,1.4527897,103.8163713
Blk 479 (78111),78111,Bus Stop,1.3753656,103.9589154
Blk 48 (10389),10389,Bus Stop,1.2884905,103.8256843
Blk 482A Carpark (58419),58419,Bus Stop,1.4546243,103.8157504
Blk 483 (44559),44559,Bus Stop,1.3762099,103.7379399
Blk 483 (58351),58351,Bus Stop,1.4559708,103.8149388
Blk 484 (76351),76351,Bus Stop,1.36217,103.9530443
Blk 485 (44691),44691,Bus Stop,1.3883764,103.7713264
Blk 485 (78229),78229,Bus Stop,1.3740608,103.9609375
Blk 485B (30101),30101,Bus Stop,1.373713,103.738897
Blk 487B (76251),76251,Bus Stop,1.3596145,103.9581859
Blk 489A (44581),44581,Bus Stop,1.3752708,103.7403586
Blk 489B (76261),76261,Bus Stop,1.3615812,103.9574793
Blk 49 Market/Food Centre (80249),80249,Bus Stop,1.317011,103.879855
Blk 490 (28501),28501,Bus Stop,1.3498039,103.7274622
Blk 490B (44591),44591,Bus Stop,1.3754045,103.7419892
Blk 491 (28581),28581,Bus Stop,1.349259,103.7257653
Blk 491 (58409),58409,Bus Stop,1.4560968,103.818097
Blk 491C (76279),76279,Bus Stop,1.3619416,103.9551122
Blk 493B (76359),76359,Bus Stop,1.3621436,103.9522357
Blk 496F (76369),76369,Bus Stop,1.36021,103.95025
Blk 497D (76241),76241,Bus Stop,1.3584515,103.9591797
Blk 5 (52431),52431,Bus Stop,1.3383165,103.855529
Blk 5 (99139),99139,Bus Stop,1.3882223,103.9872213
Blk 50 (10409),10409,Bus Stop,1.2879359,103.8110748
Blk 50 (11459),11459,Bus Stop,1.3009472,103.7968736
Blk 50 (14359),14359,Bus Stop,1.272898,103.810339
Blk 50 (52299),52299,Bus Stop,1.3371255,103.8523651
Blk 50 (84109),84109,Bus Stop,1.3236812,103.9441826
Blk 500A (77191),77191,Bus Stop,1.3765079,103.9460489
Blk 501 (28391),28391,Bus Stop,1.3498076,103.719375
Blk 501 (53229),53229,Bus Stop,1.3482348,103.8492553
Blk 502 (28401),28401,Bus Stop,1.3506479,103.7186717
Blk 502 (54359),54359,Bus Stop,1.3761264,103.8500862
Blk 502 (64349),64349,Bus Stop,1.3728172,103.8867302
Blk 502 (77131),77131,Bus Stop,1.3755734,103.9465269
Blk 5022 (54301),54301,Bus Stop,1.3701893,103.8628402
Blk 502A (58119),58119,Bus Stop,1.4509925,103.8210272
Blk 503 (43421),43421,Bus Stop,1.3511367,103.7536375
Blk 503 (76199),76199,Bus Stop,1.3565709,103.9453845
Blk 5032 (54511),54511,Bus Stop,1.372192,103.863322
Blk 504 (54349),54349,Bus Stop,1.3747869,103.8481265
Blk 5046 (54521),54521,Bus Stop,1.3734232,103.8628844
Blk 504A Carpark (66439),66439,Bus Stop,1.3739344,103.8755145
Blk 504C (59761),59761,Bus Stop,1.4184753,103.843258
Blk 5056 (54599),54599,Bus Stop,1.3748436,103.8617999
Blk 505C (59589),59589,Bus Stop,1.419601,103.84466
Blk 506 (20011),20011,Bus Stop,1.3131549,103.7612183
Blk 506 (44619),44619,Bus Stop,1.3873064,103.7678537
Blk 506 (84521),84521,Bus Stop,1.3323505,103.9339438
Blk 506A (58499),58499,Bus Stop,1.4521282,103.8242975
Blk 507 (54441),54441,Bus Stop,1.3741707,103.8507624
Blk 508 (64331),64331,Bus Stop,1.3714194,103.8880707
Blk 508 Carpark (58129),58129,Bus Stop,1.4528173,103.8198424
Blk 509 (84449),84449,Bus Stop,1.3332964,103.9315727
Blk 51 (84551),84551,Bus Stop,1.3285805,103.9224596
Blk 51 Carpark (10231),10231,Bus Stop,1.2903996,103.8277495
Blk 51/Opposite Pek Kio Market (50089),50089,Bus Stop,1.3166549,103.8504472
Blk 510 (43541),43541,Bus Stop,1.3528309,103.7549569
Blk 510 (84421),84421,Bus Stop,1.3321643,103.9303302
Blk 511 (46331),46331,Bus Stop,1.4332974,103.7882369
Blk 511A (45249),45249,Bus Stop,1.3885789,103.7408637
Blk 512 (17079),17079,Bus Stop,1.3097276,103.7599586
Blk 512 (64399),64399,Bus Stop,1.3711971,103.8892745
Blk 512 (84419),84419,Bus Stop,1.3336014,103.9289605
Blk 512A (59731),59731,Bus Stop,1.4141127,103.8415298
Blk 513 (17071),17071,Bus Stop,1.3088987,103.7604808
Blk 513 (64397),64397,Bus Stop,1.37194,103.8899661
Blk 514 (43809),43809,Bus Stop,1.3543694,103.7518781
Blk 515 (28381),28381,Bus Stop,1.3462458,103.7212855
Blk 515 (46649),46649,Bus Stop,1.4350836,103.7904982
Blk 515 (77019),77019,Bus Stop,1.3737376,103.9435278
Blk 515 (84429),84429,Bus Stop,1.3322033,103.9301774
Blk 516 (44611),44611,Bus Stop,1.3869511,103.7675545
Blk 516 (66101),66101,Bus Stop,1.3709384,103.8733007
Blk 516 (84321),84321,Bus Stop,1.3305704,103.9297651
Blk 517 (28421),28421,Bus Stop,1.3458981,103.7193559
Blk 518 (17339),17339,Bus Stop,1.3079187,103.758456
Blk 519 (44831),44831,Bus Stop,1.3878876,103.7658071
Blk 519 (77141),77141,Bus Stop,1.3737965,103.9452922
Blk 519A (76529),76529,Bus Stop,1.3575122,103.9404506
Blk 519A Carpark (47589),47589,Bus Stop,1.4347388,103.7923784
Blk 52 (10419),10419,Bus Stop,1.2883697,103.8125889
Blk 52 (52359),52359,Bus Stop,1.3385028,103.8527446
Blk 521 (84311),84311,Bus Stop,1.3299467,103.9273086
Blk 522 (54401),54401,Bus Stop,1.3729315,103.8516285
Blk 522 (64389),64389,Bus Stop,1.3731581,103.891669
Blk 522 Carpark (75269),75269,Bus Stop,1.3586323,103.9381591
Blk 523 (45259),45259,Bus Stop,1.3917057,103.7405635
Blk 524B (77381),77381,Bus Stop,1.370821,103.9471616
Blk 526 (28411),28411,Bus Stop,1.3479798,103.7175904
Blk 526 (84411),84411,Bus Stop,1.3337489,103.9290305
Blk 527 (54411),54411,Bus Stop,1.3723787,103.854196
Blk 528C/Pasir Ris Station (77031),77031,Bus Stop,1.3711671,103.948383
Blk 53 (84561),84561,Bus Stop,1.3281143,103.9197373
Blk 53 (92229),92229,Bus Stop,1.3050077,103.9162653
Blk 530 (45319),45319,Bus Stop,1.3929319,103.7421044
Blk 530 (66429),66429,Bus Stop,1.3734964,103.8724426
Blk 531 (43609),43609,Bus Stop,1.35654,103.7500226
Blk 531 (66539),66539,Bus Stop,1.3750112,103.874905
Blk 532 (44661),44661,Bus Stop,1.3844924,103.7650139
Blk 532 (46969),46969,Bus Stop,1.4305766,103.7927263
Blk 532 (54571),54571,Bus Stop,1.374173,103.854962
Blk 532 (64369),64369,Bus Stop,1.3763411,103.8914719
Blk 534 (84391),84391,Bus Stop,1.3327117,103.9243938
Blk 535 (64361),64361,Bus Stop,1.376308,103.890379
Blk 536 (28531),28531,Bus Stop,1.3500882,103.7166119
Blk 536A (46951),46951,Bus Stop,1.431445,103.791413
Blk 537 (45469),45469,Bus Stop,1.392379,103.744219
Blk 537 (64439),64439,Bus Stop,1.378014,103.8894821
Blk 537 (66421),66421,Bus Stop,1.3736686,103.8733983
Blk 537A Carpark (44659),44659,Bus Stop,1.3849564,103.7629649
Blk 538 (28539),28539,Bus Stop,1.3497832,103.7154398
Blk 538 (54479),54479,Bus Stop,1.3758423,103.8531552
Blk 538 (66529),66529,Bus Stop,1.3751106,103.8731542
Blk 53A Carpark (11139),11139,Bus Stop,1.293146,103.8073585
Blk 54 (10429),10429,Bus Stop,1.2893088,103.8139574
Blk 54 (14041),14041,Bus Stop,1.2733184,103.8125229
Blk 54 (20249),20249,Bus Stop,1.3216044,103.7367091
Blk 54 (60159),60159,Bus Stop,1.324187,103.8676359
Blk 540 (45461),45461,Bus Stop,1.3926328,103.7435673
Blk 540 (54579),54579,Bus Stop,1.37488,103.854822
Blk 541 (77041),77041,Bus Stop,1.3696011,103.9509388
Blk 541A Carpark (44649),44649,Bus Stop,1.3821055,103.7630024
Blk 544 (45269),45269,Bus Stop,1.3943097,103.7437198
Blk 544 (84381),84381,Bus Stop,1.3307808,103.9243464
Blk 546 (66509),66509,Bus Stop,1.3752628,103.8700861
Blk 546 (84371),84371,Bus Stop,1.3304848,103.9262503
Blk 547 (45311),45311,Bus Stop,1.3931589,103.7420761
Blk 547 (46961),46961,Bus Stop,1.4304894,103.792854
Blk 547 (84361),84361,Bus Stop,1.3293835,103.9245494
Blk 547C (44709),44709,Bus Stop,1.3887273,103.7685757
Blk 548B (44701),44701,Bus Stop,1.3893325,103.7688887
Blk 549 (54439),54439,Bus Stop,1.3732725,103.8571769
Blk 55 (06051),06051,Bus Stop,1.2848263,103.8340114
Blk 55 (18081),18081,Bus Stop,1.2947852,103.7873375
Blk 55 (27011),27011,Bus Stop,1.3558846,103.6862987
Blk 55 (84069),84069,Bus Stop,1.3255347,103.9421661
Blk 550 (46651),46651,Bus Stop,1.4329738,103.7945483
Blk 550 (84409),84409,Bus Stop,1.332958,103.9267554
Blk 551 (28541),28541,Bus Stop,1.3523716,103.7172413
Blk 551 (45261),45261,Bus Stop,1.3941656,103.7434734
Blk 554 (47511),47511,Bus Stop,1.4319099,103.7963986
Blk 554 (66331),66331,Bus Stop,1.3717639,103.8702312
Blk 555 (54589),54589,Bus Stop,1.3717455,103.8566972
Blk 555 (77361),77361,Bus Stop,1.3679973,103.9517284
Blk 556 (47579),47579,Bus Stop,1.4332713,103.795835
Blk 557 (67629),67629,Bus Stop,1.3803526,103.8905621
Blk 56 (52279),52279,Bus Stop,1.3370245,103.8499137
Blk 56 (81161),81161,Bus Stop,1.3105273,103.883104
Blk 560 (45271),45271,Bus Stop,1.3956399,103.7452506
Blk 560A (28551),28551,Bus Stop,1.353155,103.7203785
Blk 561 (54429),54429,Bus Stop,1.3703515,103.8579867
Blk 562 (77351),77351,Bus Stop,1.3679483,103.9500556
Blk 562A (47739),47739,Bus Stop,1.426643,103.791589
Blk 563 (45279),45279,Bus Stop,1.3958313,103.7455058
Blk 564 (54291),54291,Bus Stop,1.3691506,103.8582711
Blk 564 (77359),77359,Bus Stop,1.3680702,103.9500565
Blk 565 (64621),64621,Bus Stop,1.381221,103.888125
Blk 567A (58441),58441,Bus Stop,1.42731,103.788937
Blk 567B (58431),58431,Bus Stop,1.4284129,103.7884694
Blk 568 (64431),64431,Bus Stop,1.378115,103.889314
Blk 568B (47721),47721,Bus Stop,1.4278774,103.7900622
Blk 569 (77349),77349,Bus Stop,1.3700458,103.9487363
Blk 570 (54281),54281,Bus Stop,1.3695269,103.8560447
Blk 571 (77029),77029,Bus Stop,1.3728991,103.9455407
Blk 573A (47529),47529,Bus Stop,1.4315535,103.7980537
Blk 574 (54581),54581,Bus Stop,1.3710249,103.856631
Blk 574 (64561),64561,Bus Stop,1.377134,103.886858
Blk 579 (64461),64461,Bus Stop,1.3793135,103.8860865
Blk 58 (11441),11441,Bus Stop,1.297702,103.797393
Blk 582 (77139),77139,Bus Stop,1.3751782,103.9465008
Blk 583 (47509),47509,Bus Stop,1.4303197,103.7948666
Blk 586 (54271),54271,Bus Stop,1.3699821,103.8534726
Blk 589 (46991),46991,Bus Stop,1.4276255,103.7959272
Blk 589D (58331),58331,Bus Stop,1.4497468,103.8240229
Blk 59 (14349),14349,Bus Stop,1.2757423,103.8133903
Blk 59 (52291),52291,Bus Stop,1.3369634,103.8522464
Blk 590A (58509),58509,Bus Stop,1.4505547,103.8269903
Blk 590C (58041),58041,Bus Stop,1.4493511,103.8268695
Blk 592A (58501),58501,Bus Stop,1.4506907,103.8270971
Blk 592C (58051),58051,Bus Stop,1.4508736,103.8284199
Blk 6 (44289),44289,Bus Stop,1.3814243,103.7537343
Blk 601 (17049),17049,Bus Stop,1.3047678,103.7645825
Blk 602 (44641),44641,Bus Stop,1.3817776,103.7629085
Blk 602 (59361),59361,Bus Stop,1.4224399,103.8366322
Blk 602 (64339),64339,Bus Stop,1.3714474,103.8868667
Blk 602B (75471),75471,Bus Stop,1.3616021,103.9378657
Blk 604 (55129),55129,Bus Stop,1.3794915,103.8355242
Blk 604A (45341),45341,Bus Stop,1.3973513,103.74542
Blk 604A (65099),65099,Bus Stop,1.404533,103.9071851
Blk 604A (75501),75501,Bus Stop,1.3615896,103.934799
Blk 608 (22519),22519,Bus Stop,1.3377635,103.7000083
Blk 608 (59059),59059,Bus Stop,1.4205398,103.8349627
Blk 608 (63379),63379,Bus Stop,1.370782,103.885243
Blk 608 (84511),84511,Bus Stop,1.3320144,103.9133294
Blk 608A (46859),46859,Bus Stop,1.4361671,103.7974015
Blk 609 (46689),46689,Bus Stop,1.4359648,103.7959969
Blk 609 (72079),72079,Bus Stop,1.3320937,103.9121619
Blk 609D (75481),75481,Bus Stop,1.3638057,103.9379465
Blk 610 (17121),17121,Bus Stop,1.3047352,103.7694539
Blk 610 (44799),44799,Bus Stop,1.3833836,103.7609418
Blk 610C (75511),75511,Bus Stop,1.3642935,103.9348019
Blk 612 (55131),55131,Bus Stop,1.3789645,103.8397194
Blk 612 (78049),78049,Bus Stop,1.3746688,103.941703
Blk 613 (77189),77189,Bus Stop,1.3755872,103.9412373
Blk 614 (75491),75491,Bus Stop,1.3658021,103.9366973
Blk 615 (63331),63331,Bus Stop,1.3683838,103.8849287
Blk 617 (44651),44651,Bus Stop,1.385254,103.762853
Blk 617 (55119),55119,Bus Stop,1.3772536,103.8378972
Blk 618 (47571),47571,Bus Stop,1.4334981,103.7964776
Blk 619 (45389),45389,Bus Stop,1.4006147,103.7473678
Blk 619A (75479),75479,Bus Stop,1.3618736,103.9381718
Blk 620 (47561),47561,Bus Stop,1.433211,103.798523
Blk 621 (45331),45331,Bus Stop,1.3988544,103.7470454
Blk 622 (22249),22249,Bus Stop,1.3401661,103.6986896
Blk 622 (55149),55149,Bus Stop,1.381464,103.8393006
Blk 624 (22239),22239,Bus Stop,1.3408519,103.697419
Blk 624 (59421),59421,Bus Stop,1.4176429,103.8351142
Blk 625 (45339),45339,Bus Stop,1.3989426,103.7460761
Blk 626 (77211),77211,Bus Stop,1.3799443,103.9409732
Blk 627 (63321),63321,Bus Stop,1.3691842,103.8812749
Blk 628 (44809),44809,Bus Stop,1.3850066,103.7597671
Blk 628A (46869),46869,Bus Stop,1.4349657,103.8004062
Blk 629 (84491),84491,Bus Stop,1.3345888,103.9141864
Blk 630 (47551),47551,Bus Stop,1.4344557,103.8016911
Blk 630 (59431),59431,Bus Stop,1.4177715,103.8376254
Blk 630B (75579),75579,Bus Stop,1.3635885,103.943103
Blk 632 (63399),63399,Bus Stop,1.3702395,103.880269
Blk 632 Carpark (44059),44059,Bus Stop,1.3847744,103.758058
Blk 633 (77071),77071,Bus Stop,1.3780725,103.9412987
Blk 634 (45351),45351,Bus Stop,1.3963873,103.7495346
Blk 634 (63311),63311,Bus Stop,1.3699181,103.8778071
Blk 636A (44861),44861,Bus Stop,1.3866776,103.7587718
Blk 636C (75569),75569,Bus Stop,1.3658178,103.9416598
Blk 637 (46879),46879,Bus Stop,1.4370358,103.8021809
Blk 637 (71091),71091,Bus Stop,1.3307332,103.9036915
Blk 637 Carpark (75581),75581,Bus Stop,1.363478,103.9445288
Blk 637B (75571),75571,Bus Stop,1.3638712,103.9432914
Blk 638 (77181),77181,Bus Stop,1.3758921,103.9410676
Blk 638A (44951),44951,Bus Stop,1.3883438,103.7613487
Blk 639 (22231),22231,Bus Stop,1.3407877,103.6972205
Blk 639 (47541),47541,Bus Stop,1.4378724,103.8033611
Blk 639 (63391),63391,Bus Stop,1.370882,103.880246
Blk 63B (10421),10421,Bus Stop,1.289021,103.8151073
Blk 640 (77249),77249,Bus Stop,1.3760719,103.9398579
Blk 641 (22361),22361,Bus Stop,1.3407541,103.6958559
Blk 641 (55139),55139,Bus Stop,1.3789597,103.8399449
Blk 641A (75551),75551,Bus Stop,1.3664387,103.9434849
Blk 643 (22459),22459,Bus Stop,1.3385797,103.6957948
Blk 643 (54451),54451,Bus Stop,1.3772399,103.8405739
Blk 643 (77239),77239,Bus Stop,1.3773954,103.9379597
Blk 643 CP (44931),44931,Bus Stop,1.3877096,103.7633083
Blk 643A (44959),44959,Bus Stop,1.3885931,103.7624263
Blk 644 (43709),43709,Bus Stop,1.348711,103.7520678
Blk 644 (46871),46871,Bus Stop,1.4367785,103.8018054
Blk 645 (55199),55199,Bus Stop,1.379492,103.842642
Blk 646 (72021),72021,Bus Stop,1.3308967,103.9061387
Blk 646B (75559),75559,Bus Stop,1.3664569,103.9431888
Blk 647 (59369),59369,Bus Stop,1.4221896,103.8368533
Blk 648A (75549),75549,Bus Stop,1.3682709,103.9413778
Blk 648C (75561),75561,Bus Stop,1.3665873,103.9412896
Blk 649 (54461),54461,Bus Stop,1.3774646,103.8434195
Blk 649 (65261),65261,Bus Stop,1.3970482,103.9145804
Blk 65 (21581),21581,Bus Stop,1.3324502,103.7232892
Blk 65 (84059),84059,Bus Stop,1.324935,103.9395348
Blk 651 (44821),44821,Bus Stop,1.3863761,103.7633844
Blk 651 (77221),77221,Bus Stop,1.3795462,103.9383127
Blk 653B (22469),22469,Bus Stop,1.336479,103.6963769
Blk 654 (59281),59281,Bus Stop,1.4227134,103.8407593
Blk 654D (65799),65799,Bus Stop,1.3986285,103.919257
Blk 655 (22541),22541,Bus Stop,1.3349884,103.697683
Blk 656A (65569),65569,Bus Stop,1.40007,103.9202792
Blk 657 (22551),22551,Bus Stop,1.3349791,103.7006524
Blk 657 (45391),45391,Bus Stop,1.4002239,103.7497256
Blk 658C (22511),22511,Bus Stop,1.3374479,103.7002893
Blk 659A (65561),65561,Bus Stop,1.40046,103.920181
Blk 660 Carpark (22561),22561,Bus Stop,1.334971,103.70425
Blk 660 Carpark (75521),75521,Bus Stop,1.367719,103.933654
Blk 660A Carpark (72041),72041,Bus Stop,1.3346709,103.9075096
Blk 661 (45431),45431,Bus Stop,1.4005772,103.7509192
Blk 661 (N4541),N4541,Bus Stop,1.4006628,103.750854
Blk 661A (65379),65379,Bus Stop,1.402884,103.9164791
Blk 662A (22501),22501,Bus Stop,1.3376991,103.703119
Blk 662A (65599),65599,Bus Stop,1.4027221,103.9183923
Blk 662B (75539),75539,Bus Stop,1.369246,103.935001
Blk 662D (22491),22491,Bus Stop,1.337253,103.7045452
Blk 664 (46851),46851,Bus Stop,1.4361135,103.7976533
Blk 664C (22509),22509,Bus Stop,1.3379962,103.7032296
Blk 665 (64479),64479,Bus Stop,1.3743661,103.8836189
Blk 665A (22251),22251,Bus Stop,1.3407495,103.7027565
Blk 666 (45429),45429,Bus Stop,1.4027243,103.750015
Blk 666 (46769),46769,Bus Stop,1.439358,103.7974764
Blk 666 (59291),59291,Bus Stop,1.4188094,103.8406819
Blk 668D (22259),22259,Bus Stop,1.3408819,103.7025719
Blk 669 (45419),45419,Bus Stop,1.4031384,103.74849
Blk 669 Carpark (22441),22441,Bus Stop,1.3427496,103.7036089
Blk 67 (14329),14329,Bus Stop,1.274377,103.8095025
Blk 670 (64411),64411,Bus Stop,1.373366,103.8850108
Blk 670A (22591),22591,Bus Stop,1.3445665,103.7030576
Blk 670A (65399),65399,Bus Stop,1.4057239,103.912619
Blk 671 Carpark (59299),59299,Bus Stop,1.4190997,103.8410464
Blk 672A (65391),65391,Bus Stop,1.4059501,103.9124459
Blk 672C (59711),59711,Bus Stop,1.4181729,103.8426751
Blk 673C (22341),22341,Bus Stop,1.3449112,103.7010596
Blk 675 (45409),45409,Bus Stop,1.4018549,103.7457478
Blk 675 (N4579),N4579,Bus Stop,1.4015166,103.745834
Blk 676 Carpark (59289),59289,Bus Stop,1.4217311,103.8414177
Blk 676A (46759),46759,Bus Stop,1.439273,103.8012749
Blk 676B (22411),22411,Bus Stop,1.346246,103.7037884
Blk 678D (22599),22599,Bus Stop,1.3445413,103.7033048
Blk 679 (63371),63371,Bus Stop,1.3711389,103.8851465
Blk 68 (52281),52281,Bus Stop,1.3343772,103.8536065
Blk 68 (60229),60229,Bus Stop,1.322542,103.870163
Blk 680C (21371),21371,Bus Stop,1.3452321,103.7062055
Blk 681 (45401),45401,Bus Stop,1.4027896,103.7459434
Blk 681 (64419),64419,Bus Stop,1.3732721,103.8852088
Blk 681A (47641),47641,Bus Stop,1.439215,103.803779
Blk 682A (65371),65371,Bus Stop,1.4029966,103.9163048
Blk 683A (22489),22489,Bus Stop,1.3426255,103.7054145
Blk 683A (47599),47599,Bus Stop,1.4397504,103.8027271
Blk 683A (65589),65589,Bus Stop,1.4048154,103.9155654
Blk 684B (47651),47651,Bus Stop,1.4414631,103.805358
Blk 685A (47659),47659,Bus Stop,1.4415513,103.8054202
Blk 685B (22449),22449,Bus Stop,1.3426564,103.70382
Blk 687 (64609),64609,Bus Stop,1.375924,103.8847824
Blk 689A (45421),45421,Bus Stop,1.4027571,103.7504906
Blk 691A (45439),45439,Bus Stop,1.4013755,103.7512597
Blk 691A Carpark (22481),22481,Bus Stop,1.342562,103.7055698
Blk 691D (47751),47751,Bus Stop,1.4392586,103.8059008
Blk 694C (47759),47759,Bus Stop,1.439173,103.8056494
Blk 695 (21361),21361,Bus Stop,1.3430582,103.7076559
Blk 7 (12121),12121,Bus Stop,1.3118377,103.7872696
Blk 7 (60191),60191,Bus Stop,1.317186,103.861927
Blk 7 (70059),70059,Bus Stop,1.3348134,103.8783217
Blk 7 Industrial Estate (53191),53191,Bus Stop,1.3583834,103.8390217
Blk 700B (54241),54241,Bus Stop,1.3691008,103.8462605
Blk 701 (17061),17061,Bus Stop,1.3077419,103.7618222
Blk 701 (27421),27421,Bus Stop,1.3426554,103.6953351
Blk 701 (59111),59111,Bus Stop,1.430141,103.828895
Blk 701A Carpark (46409),46409,Bus Stop,1.4406924,103.7957792
Blk 702 (45299),45299,Bus Stop,1.3914386,103.7452084
Blk 703 (84469),84469,Bus Stop,1.3375193,103.9197239
Blk 704 (22369),22369,Bus Stop,1.3406327,103.6953725
Blk 705 (17329),17329,Bus Stop,1.3051247,103.760523
Blk 705 (27309),27309,Bus Stop,1.3409939,103.6943513
Blk 706 (46761),46761,Bus Stop,1.4396315,103.7974012
Blk 708 (45301),45301,Bus Stop,1.3918155,103.7467448
Blk 708 (63349),63349,Bus Stop,1.3668294,103.8892234
Blk 709 (75261),75261,Bus Stop,1.3579116,103.9379936
Blk 70A (14339),14339,Bus Stop,1.2767699,103.8110988
Blk 71 (18061),18061,Bus Stop,1.2967208,103.7874386
Blk 71 (84071),84071,Bus Stop,1.3206966,103.9424321
Blk 710 (27361),27361,Bus Stop,1.3428556,103.6945373
Blk 711 (27429),27429,Bus Stop,1.342865,103.69556
Blk 713 (46821),46821,Bus Stop,1.4420976,103.7975175
Blk 713 (57089),57089,Bus Stop,1.4273852,103.8268739
Blk 713 (77251),77251,Bus Stop,1.3821981,103.9386622
Blk 713 (84479),84479,Bus Stop,1.3374678,103.9226153
Blk 715 (27351),27351,Bus Stop,1.3441697,103.6961791
Blk 716 (17319),17319,Bus Stop,1.3018584,103.7622755
Blk 716 (84629),84629,Bus Stop,1.3381516,103.9253585
Blk 717 (22359),22359,Bus Stop,1.3425326,103.6972747
Blk 717 (77261),77261,Bus Stop,1.3828408,103.9361963
Blk 72 (10459),10459,Bus Stop,1.2875471,103.8163473
Blk 72 (11451),11451,Bus Stop,1.3002712,103.7970821
Blk 721 (75271),75271,Bus Stop,1.3602109,103.9359983
Blk 722 (46791),46791,Bus Stop,1.4456429,103.7997113
Blk 722 (59551),59551,Bus Stop,1.4253477,103.8282566
Blk 723 (17279),17279,Bus Stop,1.3029009,103.7631939
Blk 726 (46811),46811,Bus Stop,1.4437547,103.7993416
Blk 726 Clementi West Market (17041),17041,Bus Stop,1.3041296,103.7645638
Blk 729 (27341),27341,Bus Stop,1.3466197,103.6978782
